ml_run,pred_file,feature_set,bio_age_model,bio_age_file,n_features,n_samples,n_subjects,sample_ml_true_mae,subject_ml_true_mae,ml_sample_mae,ml_subject_mae,bio_age_sample_mae,bio_age_subject_mae,sample_gap_mae,subject_gap_mae,sample_gain,subject_gain,sample_closer_to_bio_rate,subject_closer_to_bio_rate,sample_within_2_rate,sample_within_5_rate,sample_within_8_rate,subject_within_2_rate,subject_within_5_rate,subject_within_8_rate,sample_tie_rate,subject_tie_rate,sample_gap_median,subject_gap_median,sample_gap_p90,subject_gap_p90,pred_bio_corr_sample,bio_age_vs_true_corr_sample
run_20260411_010008_ta_healthy_nested_cv_fusion_whole_roi_benchmark_kernel_ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_010008_ta_healthy_nested_cv_fusion_whole_roi_benchmark_kernel_ridge/predictions_readable.csv,supplement_ei_partition,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/supplement_ei_partition/results.csv,12,2638,873,9.712844579226687,9.191660232913327,9.712844579226687,9.191660232913327,10.920118848611907,10.840715287903807,8.142523242882033,7.3321257737214545,1.5703213363446533,1.859534459191872,0.5633055344958302,0.5773195876288659,0.14594389689158455,0.38627748294162245,0.5803639120545868,0.1729667812142039,0.4352806414662085,0.6368843069873997,0.0,0.0,6.646548310040771,5.844761524425003,16.6852472336016,15.079047391350263,0.6148932995685286,0.5521836664845794
run_20260410_173622_ta_healthy_nested_cv_roi_only_masked_elasticnet,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260410_173622_ta_healthy_nested_cv_roi_only_masked_elasticnet/predictions_readable.csv,bio_age_morphology,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/bio_age_morphology/results.csv,13,2638,873,10.574632297194844,10.419862600229095,10.574632297194844,10.419862600229095,13.1279692433005,13.05803164933432,8.63844801268027,8.345336474854248,1.9361842845145745,2.074526125374847,0.5705079605761941,0.572737686139748,0.15769522365428354,0.35860500379075055,0.5504169825625473,0.15693012600229095,0.36884306987399773,0.565864833906071,0.0,0.0,7.193258287357192,6.967228618196167,16.987610152225134,16.489031983950802,0.22723740967617573,0.07934783676052369
run_20260410_175535_ta_healthy_nested_cv_roi_only_masked_cached_ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260410_175535_ta_healthy_nested_cv_roi_only_masked_cached_ridge/predictions_readable.csv,bio_age_morphology,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/bio_age_morphology/results.csv,13,2638,873,10.518067854435179,10.338597518136693,10.518067854435179,10.338597518136693,13.1279692433005,13.05803164933432,8.860659738255656,8.578172377496724,1.657408116179523,1.7604251406399687,0.5530705079605762,0.5601374570446735,0.14783927217589082,0.3567096285064443,0.5485216072782411,0.1420389461626575,0.3665521191294387,0.5670103092783505,0.0,0.0,7.162987937730598,7.006182316109452,17.148100044168284,17.28323198395079,0.29054051328276953,0.0793478367605237
run_20260401_175400_ta_healthy_nested_cv_random_forest,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260401_175400_ta_healthy_nested_cv_random_forest/predictions_readable.csv,bio_age_morphology,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/bio_age_morphology/results.csv,13,2638,873,10.000055344958302,9.86089350897289,10.000055344958302,9.86089350897289,13.1279692433005,13.05803164933432,8.953628286242191,8.656885015618872,1.0464270587161106,1.2040084933540172,0.5151630022744503,0.5257731958762887,0.13305534495830174,0.3214556482183472,0.48786959818043973,0.13745704467353953,0.32646048109965636,0.5040091638029782,0.0,0.0,8.313569021449442,7.890044152433916,17.079103957247636,16.37503609704355,0.03597771078101471,0.0793478367605237
run_20260401_173843_ta_healthy_nested_cv_elasticnet,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260401_173843_ta_healthy_nested_cv_elasticnet/predictions_readable.csv,bio_age_morphology,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/bio_age_morphology/results.csv,13,2638,873,9.875321076573162,9.690525964108438,9.875321076573162,9.690525964108438,13.127969243300498,13.05803164933432,9.238825912951826,8.902698642497102,0.6364951636213352,0.7878273216113367,0.5170583775587566,0.5441008018327605,0.1315390447308567,0.3032600454890068,0.4836997725549659,0.12829324169530354,0.3218785796105384,0.4845360824742268,0.0,0.0,8.244487048956163,8.212101424058147,17.933992771583565,16.85890210609598,0.027614172094806932,0.0793478367605237
run_20260401_173642_ta_healthy_nested_cv_ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260401_173642_ta_healthy_nested_cv_ridge/predictions_readable.csv,bio_age_morphology,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/bio_age_morphology/results.csv,13,2638,873,9.887010993176649,9.707256319205802,9.887010993176649,9.707256319205802,13.1279692433005,13.05803164933432,9.27116488649072,8.92508624499736,0.6158461066859289,0.7821700742084428,0.5159211523881728,0.5349369988545246,0.13191811978771797,0.30401819560272936,0.4840788476118271,0.12829324169530354,0.32760595647193586,0.4845360824742268,0.0,0.0,8.297145988031051,8.260541973842535,18.058900991033326,17.01095865747394,0.02702103179969022,0.0793478367605237
run_20260411_010829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_compact_hist_gradient_boosting,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_010829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_compact_hist_gradient_boosting/predictions_readable.csv,bio_age_morphology,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/bio_age_morphology/results.csv,13,2638,873,9.573804776345716,9.304176517754868,9.573804776345716,9.304176517754868,13.1279692433005,13.05803164933432,9.345729745080117,8.945379382750552,0.22807503126559858,0.3587971350043162,0.4916603487490523,0.5028636884306987,0.11599696739954511,0.2952994692949204,0.467778620166793,0.13058419243986255,0.29896907216494845,0.48911798396334477,0.0,0.0,8.580784748150915,8.115698738972227,17.803852319501576,16.914034760406516,0.06987344633027961,0.07934783676052368
run_20260411_012913_ta_healthy_nested_cv_fusion_whole_roi_benchmark_xgboost,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_012913_ta_healthy_nested_cv_fusion_whole_roi_benchmark_xgboost/predictions_readable.csv,bio_age_morphology,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/bio_age_morphology/results.csv,13,2638,873,9.494605382865808,9.194907464681176,9.494605382865808,9.194907464681176,13.1279692433005,13.05803164933432,9.344024905036672,8.96508588041444,0.15058047782913597,0.2298215842667357,0.49393479909021987,0.49140893470790376,0.1315390447308567,0.300606520090978,0.4734647460197119,0.140893470790378,0.30126002290950743,0.49942726231386025,0.0,0.0,8.43457787339937,8.024650413635413,17.83261067478172,17.24034502344265,0.08169299802181533,0.0793478367605237
run_20260411_003506_ta_healthy_nested_cv_fusion_whole_roi_masked_cached_ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_003506_ta_healthy_nested_cv_fusion_whole_roi_masked_cached_ridge/predictions_readable.csv,bio_age_morphology,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/bio_age_morphology/results.csv,13,2638,873,9.443094010614102,9.268909125620466,9.443094010614102,9.268909125620466,13.127969243300498,13.05803164933432,9.361950615943014,9.072685197491223,0.08114339467108778,0.1962239281292426,0.48559514783927216,0.49713631156930127,0.1243366186504928,0.3214556482183472,0.49393479909021987,0.13745704467353953,0.3321878579610538,0.49828178694158076,0.0,0.0,8.16152902946532,8.023163490113767,18.450064832673227,18.06575228927989,0.30860770930230763,0.0793478367605237
run_20260411_005829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_pls_regression,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_005829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_pls_regression/predictions_readable.csv,bio_age_morphology,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/bio_age_morphology/results.csv,13,2638,873,9.444463229719483,9.23242987781596,9.444463229719483,9.23242987781596,13.127969243300498,13.05803164933432,9.413643271875175,9.123602267161242,0.03081995784430802,0.10882761065471769,0.48597422289613346,0.49713631156930127,0.12130401819560273,0.3161485974222896,0.4890068233510235,0.12485681557846506,0.32875143184421535,0.4833906071019473,0.0,0.0,8.171109123605365,8.33966149880763,18.75127511953991,18.248225897997578,0.4508291031826021,0.0793478367605237
run_20260410_175641_ta_healthy_nested_cv_fusion_whole_roi_masked_cached_elasticnet,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260410_175641_ta_healthy_nested_cv_fusion_whole_roi_masked_cached_elasticnet/predictions_readable.csv,bio_age_morphology,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/bio_age_morphology/results.csv,13,2638,873,9.398533737680062,9.208427281405116,9.398533737680062,9.208427281405116,13.127969243300498,13.05803164933432,9.438343653237244,9.149644936292773,-0.03980991555718205,0.05878234511234304,0.4818043972706596,0.4868270332187858,0.12206216830932524,0.3172858225928734,0.4909021986353298,0.13058419243986255,0.3321878579610538,0.4925544100801833,0.0,0.0,8.184051325851069,8.128206397951232,18.540860479138814,18.156870235645364,0.3835924711006119,0.07934783676052368
run_20260402_151438_ta_healthy_nested_cv_elasticnet,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260402_151438_ta_healthy_nested_cv_elasticnet/predictions_readable.csv,bio_age_morphology,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/bio_age_morphology/results.csv,13,2638,873,9.66296739954511,9.468346487208859,9.66296739954511,9.468346487208859,13.1279692433005,13.05803164933432,9.496687931255991,9.177495096053436,0.16627946828911888,0.2908513911554227,0.4935557240333586,0.5005727376861397,0.1243366186504928,0.30288097043214557,0.47422289613343444,0.1111111111111111,0.3104238258877434,0.4856815578465063,0.0,0.0,8.469598369677428,8.21921799033376,18.328580459497132,17.45172161414358,0.018334752763288713,0.07934783676052368
run_20260411_005901_ta_healthy_nested_cv_fusion_whole_roi_benchmark_svr,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_005901_ta_healthy_nested_cv_fusion_whole_roi_benchmark_svr/predictions_readable.csv,bio_age_morphology,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/bio_age_morphology/results.csv,13,2638,873,9.05760879454132,8.81139940817106,9.05760879454132,8.81139940817106,13.1279692433005,13.05803164933432,9.651771471208514,9.40647855673711,-0.5941626766671941,-0.5950791485660503,0.46664139499620927,0.4627720504009164,0.1197877179681577,0.2907505686125853,0.4658832448824867,0.12027491408934708,0.30469644902634596,0.4753722794959908,0.0,0.0,8.650444724224897,8.455308169363036,18.707083541370896,18.07391248149963,0.11594328347951292,0.07934783676052368
run_20260411_142335_ta_healthy_nested_cv_fusion_whole_roi_rfe_svr_svr,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_142335_ta_healthy_nested_cv_fusion_whole_roi_rfe_svr_svr/predictions_readable.csv,bio_age_morphology,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/bio_age_morphology/results.csv,13,2638,873,9.095979150871873,8.862439442535319,9.095979150871873,8.862439442535319,13.1279692433005,13.05803164933432,9.664175122801161,9.426876273075237,-0.5681959719292884,-0.5644368305399183,0.4670204700530705,0.46849942726231386,0.12092494313874147,0.2915087187263078,0.4700530705079606,0.1156930126002291,0.30813287514318444,0.46735395189003437,0.0,0.0,8.636683113940276,8.512044214729073,18.76302480443565,18.025623037671714,0.11304312159712263,0.07934783676052368
run_20260411_005829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_huber,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_005829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_huber/predictions_readable.csv,bio_age_morphology,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/bio_age_morphology/results.csv,13,2638,873,9.572303260045489,9.275923768613975,9.572303260045489,9.275923768613975,13.1279692433005,13.05803164933432,10.163494770166462,9.80754983372386,-0.5911915101209733,-0.5316260651098847,0.4590598938589841,0.4547537227949599,0.11827141774071266,0.300606520090978,0.4715693707354056,0.12600229095074456,0.3161512027491409,0.4742268041237113,0.0,0.0,8.518426041718907,8.577951062521535,20.11354562244016,19.483759181076863,0.3805381227339686,0.07934783676052368
run_20260411_010008_ta_healthy_nested_cv_fusion_whole_roi_benchmark_kernel_ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_010008_ta_healthy_nested_cv_fusion_whole_roi_benchmark_kernel_ridge/predictions_readable.csv,bio_age_morphology,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/bio_age_morphology/results.csv,13,2638,873,9.712844579226687,9.191660232913327,9.712844579226687,9.191660232913327,13.127969243300498,13.05803164933432,10.73857003151367,10.138221408788743,-1.0257254522869825,-0.9465611758754164,0.4533737680060652,0.4662084765177549,0.12206216830932524,0.27558756633813497,0.4336618650492798,0.1134020618556701,0.2898052691867125,0.45017182130584193,0.0,0.001145475372279496,9.204469170342794,8.899741524316624,21.043763183134857,20.0420257910255,0.009113121776669779,0.07934783676052368
